"center","left","right","steering","x","x1","velocity"
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_208.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_208.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_208.jpg,0.25,1,0,30.17409
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_289.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_289.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_289.jpg,0.45,1,0,30.15139
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_368.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_368.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_368.jpg,0,1,0,30.18799
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_437.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_437.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_437.jpg,0,1,0,30.18972
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_519.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_519.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_519.jpg,0,1,0,30.18993
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_595.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_595.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_595.jpg,0,1,0,30.19042
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_671.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_671.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_671.jpg,0,1,0,30.19041
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_755.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_755.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_755.jpg,0,1,0,30.19072
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_823.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_823.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_823.jpg,0,1,0,30.19059
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_905.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_905.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_905.jpg,0,1,0,30.19051
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_24_988.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_24_988.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_24_988.jpg,0,1,0,30.19049
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_055.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_055.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_055.jpg,0,1,0,30.19086
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_125.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_125.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_125.jpg,0,1,0,30.19042
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_208.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_208.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_208.jpg,0,1,0,30.19045
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_292.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_292.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_292.jpg,0,1,0,30.19048
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_371.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_371.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_371.jpg,0,1,0,30.19046
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_440.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_440.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_440.jpg,0,1,0,30.19046
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_508.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_508.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_508.jpg,0,1,0,30.19052
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_575.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_575.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_575.jpg,-0.1,1,0,30.18755
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_657.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_657.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_657.jpg,-0.3,1,0,30.16907
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_735.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_735.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_735.jpg,0,1,0,30.18976
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_809.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_809.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_809.jpg,0,1,0,30.19004
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_878.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_878.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_878.jpg,0,1,0,30.19044
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_25_955.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_25_955.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_25_955.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_038.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_038.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_038.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_121.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_121.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_121.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_188.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_188.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_188.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_270.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_270.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_270.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_338.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_338.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_338.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_406.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_406.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_406.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_487.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_487.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_487.jpg,-0.2,1,0,30.17982
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_570.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_570.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_570.jpg,0,1,0,30.19016
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_649.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_649.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_649.jpg,0,1,0,30.19018
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_718.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_718.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_718.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_798.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_798.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_798.jpg,0,1,0,30.19025
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_875.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_875.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_875.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_26_956.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_26_956.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_26_956.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_034.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_034.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_034.jpg,-0.15,1,0,30.18429
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_107.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_107.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_107.jpg,-0.3,1,0,30.16933
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_187.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_187.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_187.jpg,0,1,0,30.19002
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_260.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_260.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_260.jpg,0,1,0,30.1902
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_339.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_339.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_339.jpg,0,1,0,30.19026
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_418.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_418.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_418.jpg,0,1,0,30.19026
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_489.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_489.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_489.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_569.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_569.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_569.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_642.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_642.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_642.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_720.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_720.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_720.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_792.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_792.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_792.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_873.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_873.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_873.jpg,0,1,0,30.19028
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_27_954.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_27_954.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_27_954.jpg,0,1,0,30.19028
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_036.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_036.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_036.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_104.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_104.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_104.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_185.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_185.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_185.jpg,-0.2,1,0,30.17982
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_258.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_258.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_258.jpg,0,1,0,30.19071
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_338.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_338.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_338.jpg,0,1,0,30.19002
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_418.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_418.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_418.jpg,0,1,0,30.19022
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_491.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_491.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_491.jpg,0,1,0,30.19034
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_570.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_570.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_570.jpg,0,1,0,30.19025
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_640.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_640.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_640.jpg,0,1,0,30.19025
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_720.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_720.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_720.jpg,0,1,0,30.19028
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_794.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_794.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_794.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_875.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_875.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_875.jpg,0,1,0,30.19033
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_28_954.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_28_954.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_28_954.jpg,0,1,0,30.19032
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_16_29_033.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_16_29_033.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_16_29_033.jpg,0,1,0,30.19029
